Season,Week,PlayerID,Name,Team,Pos,Opp,Stat,Book,Line,Side,Odds,OppositeOdds,ImpliedProb,FairProb,Hold,OneSided,OurProb,Edge,ModelEdge,EdgeBasis,DevigMethod,LineSource,FixtureID,CapturedAt
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,79.5,under,-260,180,0.7222,0.6691,0.0794,0,0.8527,0.1305,0.1836,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passAtt,theScore,35.5,under,-105,-125,0.5122,0.4797,0.0678,0,0.6422,0.1300,0.1625,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passAtt,Hard Rock,35.5,under,-105,-125,0.5122,0.4797,0.0678,0,0.6422,0.1300,0.1625,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,80.5,under,-275,190,0.7333,0.6802,0.0782,0,0.8633,0.1300,0.1832,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Caesars,5.5,over,270,,0.2703,0.2703,,1,0.3982,0.1280,0.1280,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,33.5,under,-550,325,0.8462,0.7824,0.0814,0,0.9737,0.1276,0.1913,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,FanDuel,5.5,over,268,,0.2717,0.2717,,1,0.3982,0.1265,0.1265,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,BetRivers,4.5,over,148,,0.4032,0.4032,,1,0.5297,0.1265,0.1265,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,Hard Rock,2.5,over,-375,240,0.7895,0.7286,0.0836,0,0.9160,0.1265,0.1874,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,79.5,under,-600,350,0.8571,0.7941,0.0794,0,0.9836,0.1264,0.1895,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,99.5,over,110,,0.4762,0.4762,,1,0.6025,0.1263,0.1263,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,95.5,under,-525,325,0.8400,0.7812,0.0753,0,0.9643,0.1243,0.1831,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Caesars,6.5,over,550,,0.1538,0.1538,,1,0.2781,0.1242,0.1242,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,79.5,over,-173,,0.6337,0.6337,,1,0.7579,0.1242,0.1242,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15807,Kyren Williams,LAR,RB,vs NYG,rushYds,Hard Rock,112.5,over,650,-1800,0.1333,0.1234,0.0807,0,0.2575,0.1242,0.1342,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,BetRivers,5.5,over,230,,0.3030,0.3030,,1,0.4256,0.1226,0.1226,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,FanDuel,9.5,over,1699,,0.0556,0.0556,,1,0.1781,0.1225,0.1225,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,DraftKings,79.5,over,-175,,0.6364,0.6364,,1,0.7579,0.1215,0.1215,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,61.5,under,-250,170,0.7143,0.6585,0.0847,0,0.8356,0.1214,0.1771,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,theScore,12.5,over,-120,-110,0.5455,0.5101,0.0693,0,0.6668,0.1213,0.1567,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Hard Rock,5.5,over,260,,0.2778,0.2778,,1,0.3982,0.1205,0.1205,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,99.5,under,-600,375,0.8571,0.8028,0.0677,0,0.9768,0.1196,0.1739,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,Hard Rock,35.5,under,-175,120,0.6364,0.5833,0.0909,0,0.7558,0.1194,0.1724,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,109.5,over,152,,0.3968,0.3968,,1,0.5159,0.1191,0.1191,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,theScore,89.5,over,-130,,0.5652,0.5652,,1,0.6843,0.1190,0.1190,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,DraftKings,14.5,under,-113,-111,0.5305,0.5021,0.0566,0,0.6492,0.1187,0.1471,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,18.5,under,-180,125,0.6429,0.5912,0.0873,0,0.7613,0.1184,0.1701,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushAtt,Hard Rock,3.5,over,-600,,0.8571,0.8571,,1,0.9750,0.1179,0.1179,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,75.5,under,-220,155,0.6875,0.6368,0.0797,0,0.8050,0.1175,0.1683,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15807,Kyren Williams,LAR,RB,vs NYG,rushYds,Hard Rock,49.5,over,-250,175,0.7143,0.6627,0.0779,0,0.8318,0.1175,0.1692,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,BetRivers,29.5,over,400,,0.2000,0.2000,,1,0.3174,0.1174,0.1174,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,DraftKings,119.5,over,224,,0.3086,0.3086,,1,0.4249,0.1163,0.1163,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,FanDuel,6.5,over,518,,0.1618,0.1618,,1,0.2781,0.1163,0.1163,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,69.5,over,-240,,0.7059,0.7059,,1,0.8211,0.1152,0.1152,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Hard Rock,79.5,over,-180,130,0.6429,0.5965,0.0776,0,0.7579,0.1150,0.1614,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,BetRivers,129.5,over,350,,0.2222,0.2222,,1,0.3370,0.1148,0.1148,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,81.5,under,-700,375,0.8750,0.8061,0.0855,0,0.9882,0.1132,0.1821,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,35.5,under,-475,300,0.8261,0.7677,0.0761,0,0.9384,0.1124,0.1708,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15807,Kyren Williams,LAR,RB,vs NYG,rushYds,Hard Rock,47.5,over,-275,195,0.7333,0.6839,0.0723,0,0.8453,0.1120,0.1614,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,FanDuel,79.5,over,-184,,0.6479,0.6479,,1,0.7579,0.1100,0.1100,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,FanDuel,124.5,over,269,,0.2710,0.2710,,1,0.3802,0.1092,0.1092,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,Caesars,5.5,over,215,,0.3175,0.3175,,1,0.4256,0.1082,0.1082,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,FanDuel,14.5,over,105,,0.4878,0.4878,,1,0.5954,0.1076,0.1076,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,DraftKings,7.5,over,1260,,0.0735,0.0735,,1,0.1790,0.1055,0.1055,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,100.5,under,-700,375,0.8750,0.8061,0.0855,0,0.9792,0.1042,0.1732,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,theScore,4.5,over,135,,0.4255,0.4255,,1,0.5297,0.1042,0.1042,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,39.5,under,-650,375,0.8667,0.8046,0.0772,0,0.9709,0.1042,0.1663,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Hard Rock,6.5,over,475,,0.1739,0.1739,,1,0.2781,0.1042,0.1042,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,theScore,14.5,under,-120,-110,0.5455,0.5101,0.0693,0,0.6492,0.1037,0.1390,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,rushYds,Hard Rock,55.5,under,-800,425,0.8889,0.8235,0.0794,0,0.9925,0.1036,0.1690,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,DraftKings,13.5,over,-112,-112,0.5283,0.5000,0.0566,0,0.6317,0.1034,0.1317,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,Hard Rock,5.5,over,210,,0.3226,0.3226,,1,0.4256,0.1031,0.1031,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,BetRivers,79.5,over,-190,,0.6552,0.6552,,1,0.7579,0.1027,0.1027,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,theScore,79.5,over,-190,,0.6552,0.6552,,1,0.7579,0.1027,0.1027,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,59.5,over,-335,,0.7701,0.7701,,1,0.8727,0.1026,0.1026,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,FanDuel,4.5,over,134,,0.4274,0.4274,,1,0.5297,0.1024,0.1024,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,BetRivers,1.5,over,128,,0.4386,0.4386,,1,0.5410,0.1024,0.1024,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,DraftKings,30.5,under,-115,-109,0.5349,0.5063,0.0564,0,0.6373,0.1024,0.1310,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,theScore,124.5,over,260,,0.2778,0.2778,,1,0.3802,0.1024,0.1024,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,38.5,under,-800,400,0.8889,0.8163,0.0889,0,0.9906,0.1017,0.1742,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,40.5,under,-700,375,0.8750,0.8061,0.0855,0,0.9763,0.1013,0.1702,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,14506,Tee Higgins,CIN,WR,at HOU,anytimeTD,Caesars,0.5,over,167,,0.3745,0.3745,,1,0.4727,0.0982,0.0982,ev,none,live,202609203726483F,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,199.5,under,450,-850,0.1818,0.1689,0.0766,0,0.2793,0.0975,0.1104,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13424,DK Metcalf,PIT,WR,at NE,anytimeTD,DraftKings,0.5,over,260,,0.2778,0.2778,,1,0.3750,0.0972,0.0972,ev,none,live,202609208CF5F830,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,theScore,1.5,over,125,-160,0.4444,0.4194,0.0598,0,0.5410,0.0965,0.1216,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passTD,DraftKings,1.5,under,146,-188,0.4065,0.3838,0.0593,0,0.5026,0.0961,0.1189,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,14506,Tee Higgins,CIN,WR,at HOU,anytimeTD,DraftKings,0.5,over,165,,0.3774,0.3774,,1,0.4727,0.0953,0.0953,ev,none,live,202609203726483F,2026-09-15T18:07:45.828Z
2026,2,14506,Tee Higgins,CIN,WR,at HOU,anytimeTD,theScore,0.5,over,165,,0.3774,0.3774,,1,0.4727,0.0953,0.0953,ev,none,live,202609203726483F,2026-09-15T18:07:45.828Z
2026,2,17033,Sam LaPorta,DET,TE,at BUF,recYds,Hard Rock,86.5,under,-900,450,0.9000,0.8319,0.0818,0,0.9951,0.0951,0.1632,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Caesars,4.5,over,130,,0.4348,0.4348,,1,0.5297,0.0949,0.0949,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,FanDuel,1.5,over,124,-166,0.4464,0.4170,0.0705,0,0.5410,0.0945,0.1239,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,DraftKings,1.5,over,124,-158,0.4464,0.4216,0.0588,0,0.5410,0.0945,0.1194,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,105.5,under,-850,450,0.8947,0.8311,0.0766,0,0.9885,0.0938,0.1574,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,198.5,under,450,-900,0.1818,0.1681,0.0818,0,0.2755,0.0937,0.1074,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,178.5,under,500,-1100,0.1667,0.1538,0.0833,0,0.2598,0.0931,0.1059,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,theScore,29.5,under,-110,-120,0.5238,0.4899,0.0693,0,0.6166,0.0928,0.1267,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,208.5,under,350,-600,0.2222,0.2059,0.0794,0,0.3150,0.0928,0.1091,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,39.5,under,-900,425,0.9000,0.8253,0.0905,0,0.9924,0.0924,0.1671,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,theScore,5.5,over,200,,0.3333,0.3333,,1,0.4256,0.0923,0.0923,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,DraftKings,69.5,over,-269,,0.7290,0.7290,,1,0.8211,0.0921,0.0921,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,DraftKings,129.5,over,307,,0.2457,0.2457,,1,0.3370,0.0913,0.0913,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,174.5,under,550,-1300,0.1538,0.1421,0.0824,0,0.2450,0.0912,0.1029,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12477,DJ Moore,BUF,WR,vs DET,recYds,Hard Rock,70.5,under,-180,130,0.6429,0.5965,0.0776,0,0.7337,0.0908,0.1372,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,Caesars,119.5,over,199,,0.3344,0.3344,,1,0.4249,0.0905,0.0905,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,BetRivers,13.5,over,-118,-113,0.5413,0.5050,0.0718,0,0.6317,0.0904,0.1267,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,188.5,under,575,-1400,0.1481,0.1370,0.0815,0,0.2386,0.0904,0.1016,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,17732,Keon Coleman,BUF,WR,vs DET,recYds,BetRivers,19.5,over,195,,0.3390,0.3390,,1,0.4293,0.0903,0.0903,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18811,Jacory Croskey-Merritt,WAS,RB,at DAL,anytimeTD,theScore,0.5,over,145,,0.4082,0.4082,,1,0.4984,0.0903,0.0903,ev,none,live,2026092061BDEC96,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,218.5,under,275,-450,0.2667,0.2458,0.0848,0,0.3567,0.0901,0.1109,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,198.5,under,300,-500,0.2500,0.2308,0.0833,0,0.3398,0.0898,0.1090,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18526,Raheim Sanders,CLE,RB,at TB,anytimeTD,BetMGM,0.5,over,825,,0.1081,0.1081,,1,0.1975,0.0894,0.0894,ev,none,live,20260920ABAE4147,2026-09-15T18:07:45.828Z
2026,2,13424,DK Metcalf,PIT,WR,at NE,anytimeTD,theScore,0.5,over,250,,0.2857,0.2857,,1,0.3750,0.0893,0.0893,ev,none,live,202609208CF5F830,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,224.5,under,240,-375,0.2941,0.2714,0.0836,0,0.3827,0.0886,0.1112,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,188.5,under,375,-700,0.2105,0.1939,0.0855,0,0.2986,0.0880,0.1046,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Caesars,13.5,under,-113,-117,0.5305,0.4960,0.0697,0,0.6184,0.0879,0.1224,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,228.5,under,220,-325,0.3125,0.2901,0.0772,0,0.4003,0.0878,0.1102,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,int,DraftKings,0.5,under,-108,-118,0.5192,0.4896,0.0605,0,0.6065,0.0873,0.1169,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,Hard Rock,178.5,under,750,-2500,0.1176,0.1090,0.0792,0,0.2045,0.0869,0.0955,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,30.5,under,-350,225,0.7778,0.7165,0.0855,0,0.8647,0.0869,0.1481,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,149.5,under,1200,-5000,0.0769,0.0728,0.0573,0,0.1638,0.0868,0.0910,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,Caesars,1.5,over,120,-157,0.4545,0.4266,0.0654,0,0.5410,0.0864,0.1143,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,receptions,Hard Rock,1.5,over,120,-160,0.4545,0.4248,0.0699,0,0.5410,0.0864,0.1161,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Hard Rock,39.5,under,-250,175,0.7143,0.6627,0.0779,0,0.8005,0.0862,0.1379,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passTD,Caesars,1.5,under,140,-173,0.4167,0.3967,0.0504,0,0.5026,0.0860,0.1059,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,FanDuel,13.5,under,-114,-114,0.5327,0.5000,0.0654,0,0.6184,0.0857,0.1184,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,158.5,under,850,-3000,0.1053,0.0981,0.0730,0,0.1907,0.0855,0.0926,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16697,Dalton Kincaid,BUF,TE,vs DET,receptions,Hard Rock,4.5,over,125,,0.4444,0.4444,,1,0.5297,0.0853,0.0853,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,theScore,74.5,over,-240,,0.7059,0.7059,,1,0.7909,0.0850,0.0850,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,rushYds,FanDuel,69.5,over,-279,,0.7361,0.7361,,1,0.8211,0.0849,0.0849,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,10729,Jared Goff,DET,QB,at BUF,passYds,theScore,274.5,under,-120,-110,0.5455,0.5101,0.0693,0,0.6303,0.0848,0.1201,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15892,Khalil Shakir,BUF,WR,vs DET,receptions,FanDuel,5.5,over,193,,0.3413,0.3413,,1,0.4256,0.0844,0.0844,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,5971,Matthew Stafford,LAR,QB,vs NYG,passTD,FanDuel,1.5,under,152,-205,0.3968,0.3712,0.0690,0,0.4809,0.0841,0.1097,ev,multiplicative,live,202609222DD46A1C,2026-09-15T18:07:45.828Z
2026,2,12483,Josh Allen,BUF,QB,vs DET,passYds,Hard Rock,148.5,under,1200,-6000,0.0769,0.0725,0.0605,0,0.1609,0.0840,0.0884,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,Caesars,29.5,under,-114,-114,0.5327,0.5000,0.0654,0,0.6166,0.0839,0.1166,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,16808,Jahmyr Gibbs,DET,RB,at BUF,recYds,FanDuel,29.5,under,-114,-114,0.5327,0.5000,0.0654,0,0.6166,0.0839,0.1166,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,BetRivers,13.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6184,0.0835,0.1184,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,15447,Joshua Palmer,BUF,WR,vs DET,recYds,Hard Rock,13.5,under,-115,-115,0.5349,0.5000,0.0698,0,0.6184,0.0835,0.1184,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,13466,Dawson Knox,BUF,TE,vs DET,recYds,DraftKings,14.5,over,-105,,0.5122,0.5122,,1,0.5954,0.0832,0.0832,ev,none,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
2026,2,18642,Isaac TeSlaa,DET,WR,at BUF,recYds,Hard Rock,45.5,under,-1000,475,0.9091,0.8394,0.0830,0,0.9923,0.0832,0.1529,ev,multiplicative,live,202609189BE34D3B,2026-09-15T18:07:45.828Z
